element_system,composition,phase,functional,cutoff_energy,kpoint_density,pseudopotential,code,formation_energy,formation_energy_uncertainty,cohesive_energy,cohesive_energy_uncertainty,lattice_constant_a,lattice_constant_b,lattice_constant_c,lattice_constant_uncertainty,lattice_distortion,lattice_distortion_uncertainty,temperature,pressure,magnetic_ordering,source_id,source_doi,calculation_date,notes
Zr,"{""O"": 66.7, ""Zr"": 33.3}",ORT,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.797,,0.0052,,5.0747,5.1011,5.2834,,50.513,,,0.0,,MP-mp-556605-41c977ae6a93,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-556605, ZrO2, spacegroup=Pca2_1"
Zr,"{""O"": 66.7, ""Zr"": 33.3}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.7654,,0.0367,,4.0152,6.0525,,,50.513,,,0.0,,MP-mp-754403-9baa62c5fe5c,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-754403, ZrO2, spacegroup=I4_1/amd"
Zr,"{""O"": 66.7, ""Zr"": 33.3}",ORT,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.7001,,0.102,,5.8272,4.9843,5.3867,,50.513,,,0.0,,MP-mp-754741-cfc8ae1be3b0,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-754741, ZrO2, spacegroup=Pnma"
Zr,"{""O"": 66.7, ""Zr"": 33.3}",ORT,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.7856,,0.0165,,5.4258,7.6661,3.4478,,50.513,,,0.0,,MP-mp-755089-f163a0bdbce7,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-755089, ZrO2, spacegroup=Pnma"
Zr,"{""O"": 66.7, ""Zr"": 33.3}",ORT,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.7848,,0.0173,,3.4749,10.3739,3.7929,,50.513,,,0.0,,MP-mp-755759-a2d4f39a2e36,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-755759, ZrO2, spacegroup=Pnma"
Zr,"{""O"": 66.7, ""Zr"": 33.3}",MON,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.7225,,0.0796,,3.9856,6.9278,7.0567,,50.513,,,0.0,,MP-mp-755769-f1dc7681dc61,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-755769, ZrO2, spacegroup=C2/m"
Zr,"{""O"": 66.7, ""Zr"": 33.3}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.751,,0.0511,,4.8674,7.6162,10.2654,,50.513,,,0.0,,MP-mp-775909-b202b4e573cf,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-775909, ZrO2, spacegroup=P4_2/mnm"
Zr,"{""O"": 66.7, ""Zr"": 33.3}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.7663,,0.0358,,8.0793,,5.0296,,50.513,,,0.0,,MP-mp-775910-4a4ee2ac3f67,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-775910, ZrO2, spacegroup=P4/n"
Zr,"{""O"": 66.7, ""Zr"": 33.3}",MON,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.6831,,0.119,,5.8044,9.0799,6.1495,,50.513,,,0.0,,MP-mp-775935-6e4a612ff0aa,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-775935, ZrO2, spacegroup=C2/m"
Zr,"{""O"": 66.7, ""Zr"": 33.3}",ORT,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.7509,,0.0512,,4.8781,5.8438,16.137,,50.513,,,0.0,,MP-mp-775980-2ca66435d2c0,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-775980, ZrO2, spacegroup=Pbcn"
Zr,"{""O"": 66.7, ""Zr"": 33.3}",ORT,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.7253,,0.0768,,3.2868,5.0483,20.084,,50.513,,,0.0,,MP-mp-776386-ba4a87b02ea7,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-776386, ZrO2, spacegroup=Pnma"
Zr,"{""O"": 66.7, ""Zr"": 33.3}",ORT,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.8041,,-0.002,,10.2164,5.2188,5.3104,,50.513,,,0.0,,MP-mp-776404-41cc14a7bdce,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-776404, ZrO2, spacegroup=Pbca"
